time,PRT_1,PRT_2,PRT_3,PRT_4,Event_A,MOL_A,Event_B,MOL_B
2020-04-26 23:00:00,0,0,2,1,PROCESS,0.019819907928259824,PROCESS,0.7911097671436578
2020-04-27 00:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 01:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 02:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 03:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 04:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 05:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 06:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 07:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 08:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 09:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 10:00:00,0,0,2,1,PROCESS,0.1710545663856945,PROCESS,0.40036521187219254
2020-04-27 11:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 12:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 13:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 14:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 15:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 16:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 17:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 18:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 19:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 20:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 21:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 22:00:00,0,0,2,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-27 23:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 00:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 01:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 02:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 03:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 04:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 05:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 06:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 07:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 08:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 09:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 10:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 11:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 12:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 13:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 14:00:00,0,0,1,1,CHECK_3,0.0,CHECK_4,0.0
2020-04-28 15:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 16:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 17:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 18:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 19:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 20:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 21:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 22:00:00,0,0,1,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-28 23:00:00,0,0,4,1,PROCESS,0.8651887647639412,PROCESS,2.3595093567336534
2020-04-29 00:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 01:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 02:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 03:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 04:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 05:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 06:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 07:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 08:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 09:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 10:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 11:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 12:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 13:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 14:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 15:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 16:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 17:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 18:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 19:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 20:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 21:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 22:00:00,0,0,4,1,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-29 23:00:00,0,0,1,3,PROCESS,0.007819797748558135,PROCESS,0.39420295356753954
2020-04-30 00:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 01:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 02:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 03:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 04:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 05:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 06:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 07:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 08:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 09:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 10:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 11:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 12:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 13:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 14:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 15:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 16:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 17:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 18:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 19:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 20:00:00,0,0,1,3,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 21:00:00,0,0,0,0,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 22:00:00,0,0,0,0,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-04-30 23:00:00,0,0,0,0,PROCESS,0.23698526146053567,PROCESS,2.892366660989843
2020-05-01 00:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 01:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 02:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 03:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 04:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 05:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 06:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 07:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 08:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 09:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 10:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 11:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 12:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 13:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 14:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 15:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 16:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 17:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 18:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 19:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 20:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 21:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 22:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-01 23:00:00,0,0,0,0,PROCESS,0.5569506463742703,PROCESS,0.1622075257685073
2020-05-02 00:00:00,0,0,0,0,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 01:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 02:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 03:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 04:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 05:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 06:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 07:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 08:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 09:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 10:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 11:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 12:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 13:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 14:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 15:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 16:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 17:00:00,0,0,1,1,PROCESS,0.9830348504090529,PROCESS,0.5964430892992101
2020-05-02 18:00:00,0,0,1,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-02 19:00:00,0,0,1,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-02 20:00:00,0,0,1,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-02 21:00:00,0,0,1,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-02 22:00:00,0,0,1,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-02 23:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 00:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 01:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 02:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 03:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 04:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 05:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 06:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 07:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 08:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 09:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 10:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 11:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 12:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 13:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 14:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 15:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 16:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 17:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 18:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 19:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 20:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 21:00:00,0,0,4,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-03 22:00:00,0,0,4,1,PROCESS,5.340418273423313,PROCESS,2.325494664471341
2020-05-03 23:00:00,0,0,4,1,PROCESS,5.340418273423313,PROCESS,2.325494664471341
2020-05-04 00:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 01:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 02:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 03:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 04:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 05:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 06:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 07:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 08:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 09:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 10:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 11:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 12:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 13:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 14:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 15:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 16:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 17:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 18:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 19:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 20:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 21:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 22:00:00,0,0,4,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-04 23:00:00,0,0,2,1,PROCESS,0.9142537692247699,PROCESS,1.603455005083254
2020-05-05 00:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 01:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 02:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 03:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 04:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 05:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 06:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 07:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 08:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 09:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 10:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 11:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 12:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 13:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 14:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 15:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 16:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 17:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 18:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 19:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 20:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 21:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 22:00:00,0,0,2,1,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-05 23:00:00,0,0,5,3,PROCESS,4.5702048002202575,PROCESS,0.023913035522001174
2020-05-06 00:00:00,0,0,5,3,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 01:00:00,0,0,5,3,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 02:00:00,0,0,5,3,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 03:00:00,0,0,5,3,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 04:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 05:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 06:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 07:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 08:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 09:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 10:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 11:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 12:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 13:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 14:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 15:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 16:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 17:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 18:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 19:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 20:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 21:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 22:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-06 23:00:00,0,0,0,0,PROCESS,0.7971943956000677,PROCESS,0.24225224602874426
2020-05-07 00:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 01:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 02:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 03:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 04:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 05:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 06:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 07:00:00,0,0,0,0,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 08:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 09:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 10:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 11:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 12:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 13:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 14:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 15:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 16:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 17:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 18:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 19:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 20:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 21:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 22:00:00,0,0,5,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-07 23:00:00,0,0,7,1,PROCESS,4.746458053993281,PROCESS,0.06398406033833097
2020-05-08 00:00:00,0,0,7,1,PROCESS,5.779877644538604,PROCESS,0.05519616460113418
2020-05-08 01:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 02:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 03:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 04:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 05:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 06:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 07:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 08:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 09:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 10:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 11:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 12:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 13:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 14:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 15:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 16:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 17:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 18:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 19:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 20:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
2020-05-08 21:00:00,0,0,7,1,CHECK_2,0.0,CHECK_4,0.0
